fen,outcome,side_to_move
r2q1rk1/ppbn1pp1/2p2np1/2Pp4/1P1B1P2/4P3/P1Q3PP/RN1R2K1 b - - 1 15,1.0,b
r2qr1k1/ppbn1pp1/2p3p1/2Pp4/1P1B1Pn1/4P3/P1QN2PP/R3R1K1 b - - 5 17,1.0,b
r2qr1k1/pp1n1pp1/2p3p1/2PpP3/1P6/4B3/P1QN2PP/R3R1K1 b - - 0 19,1.0,b
r2qr1k1/pp1n1pp1/2p3p1/2Pp4/1P1B4/5N2/P1Q3PP/R3R1K1 b - - 3 21,1.0,b
r1q3k1/pp1n1pp1/2p3p1/2Pp4/1P1B4/5N2/P1Q2KPP/4R3 b - - 2 23,1.0,b
r1q3k1/pp3p2/2p2pp1/2Pp4/1P6/3Q1N2/P4KPP/4R3 b - - 1 25,1.0,b
r4qk1/pp3p2/2p3p1/2Pp1p2/1P1Q3N/8/P4KPP/4R3 b - - 1 27,1.0,b
r4qk1/pp3p2/2p3p1/2Pp1p2/1P6/5N2/PQ3KPP/4R3 b - - 5 29,1.0,b
r5kq/pp2Rp2/2p3p1/2Pp1p2/1P6/5N2/P2Q1KPP/8 b - - 9 31,1.0,b
4r1k1/pR3p2/2p3p1/1PPp1p1q/8/5N2/P2Q1KPP/8 b - - 0 33,1.0,b
5rk1/R4p2/6p1/1pPQ1p1q/8/5N2/P4KPP/8 b - - 0 35,1.0,b
5rk1/5R2/6p1/1pPQ1p2/8/5N2/Pq4PP/4K3 b - - 2 37,1.0,b
5rk1/8/6p1/1pPQ1p2/8/5N2/Pq4PP/4K3 b - - 3 39,1.0,b
8/5rk1/6p1/1pP2p2/8/5N2/Pq1Q2PP/4K3 b - - 7 41,1.0,b
8/4r2k/6p1/1pP2p2/8/5NK1/Pq1Q2PP/8 w - - 11 44,1.0,w
8/4r1k1/6p1/1pP2p2/8/1Q3NK1/P5PP/8 w - - 3 46,1.0,w
8/2r4k/6p1/2P2p2/8/5NK1/PQ4PP/8 w - - 3 48,1.0,w
1Q6/2r3k1/6p1/2P2pN1/8/6K1/P5PP/8 w - - 7 50,1.0,w
3Q4/8/6p1/2P1kpN1/8/6K1/P5PP/8 w - - 3 52,1.0,w
3r2k1/pb3ppp/1p3n2/4q3/1PB1P2n/4Q1NP/1r3PP1/2R1R1K1 w - - 3 31,0.0,w
4r1k1/pb3ppp/1p3n2/8/1PBqP2n/Q5NP/1r3PP1/2R2RK1 w - - 7 33,0.0,w
5k2/1Q2rppp/1p3n2/8/1PBqP2n/6NP/1r3PP1/2R2RK1 w - - 1 35,0.0,w
4rk2/5ppp/1p3n2/4q3/1PB1P2n/6NP/1r3PP1/Q1R2RK1 w - - 5 37,0.0,w
4r3/5kpp/1p3n2/8/1P2P2n/6NP/1q3PP1/2R2RK1 w - - 0 39,0.0,w
4r3/3k2pp/1pR2n2/8/1P2P2n/6NP/1q3PP1/5RK1 w - - 4 41,0.0,w
8/3k2pp/1R6/8/1P2r2n/7P/1q3PP1/5RK1 w - - 0 43,0.0,w
8/1k4pp/2R5/1P6/4r2n/7P/1q3PP1/5RK1 w - - 3 45,0.0,w
8/1k3qpp/8/1P6/4r2n/7P/5PP1/2RR2K1 w - - 7 47,0.0,w
8/1k4pp/6n1/1P3q2/4r3/6PP/5P2/R2R2K1 w - - 3 49,0.0,w
8/1k4pp/8/1P2n3/4r3/6Pq/2R2P2/3R2K1 w - - 2 51,0.0,w
8/6pp/3R4/1k2n3/4r3/2R3Pq/5P2/6K1 w - - 0 53,0.0,w
8/6pp/8/4n3/1k6/4r1Pq/5P2/3R2K1 w - - 0 55,0.0,w
8/6pp/8/4n3/1k6/4q3/8/3R3K w - - 0 57,0.0,w
8/6pp/8/2k1n3/3q4/8/8/1R5K w - - 4 59,0.0,w
8/6pp/8/2k5/2n1q3/8/8/6RK w - - 8 61,0.0,w
8/6pp/8/2k3q1/2n5/8/6K1/6R1 w - - 12 63,0.0,w
8/6pp/8/2k5/5q2/4n3/6K1/6R1 w - - 16 65,0.0,w
8/6pp/7q/2k2n2/8/6K1/8/6R1 w - - 20 67,0.0,w
8/6pp/8/2k2n2/8/4qK2/8/6R1 w - - 24 69,0.0,w
8/6pp/8/2k5/8/4n1q1/8/5KR1 w - - 28 71,0.0,w
8/7p/6p1/2k5/8/4nK2/8/6q1 w - - 0 73,0.0,w
8/7p/6p1/2k5/5K2/4n3/5q2/8 w - - 4 75,0.0,w
8/7p/5Kp1/2k2n2/8/8/8/4q3 w - - 8 77,0.0,w
8/7p/6p1/3k1n2/8/7K/8/4q3 b - - 12 81,0.0,b
rn1q1rk1/ppb2ppp/2p5/2Pp1b2/1P2n3/4P2P/PBQ1BPP1/RN3RK1 b - - 0 11,0.0,b
rn1q1rk1/ppb2ppp/2p5/2Pp4/1P6/3QP1nP/PB3PP1/RN3RK1 b - - 0 13,0.0,b
rn1q1rk1/ppb2ppp/2p5/2Pp4/1P6/2NQP1nP/PB3PP1/3R2K1 b - - 3 15,0.0,b
r3qrk1/ppb2ppp/n1p5/2Pp4/NP1Q4/4P1nP/PB3PP1/3R2K1 b - - 7 17,0.0,b
r3qrk1/ppb2ppp/n1p5/2Pp4/NP1B4/4P2P/P4PP1/3R1K2 b - - 0 19,0.0,b
r3qrk1/ppb2ppp/n1p5/2Pp4/N2B4/P3P2P/5PP1/3R2K1 b - - 2 21,0.0,b
r1q1r1k1/ppb2ppp/n1p5/2Pp4/3B4/P3P2P/4NPP1/3R2K1 b - - 6 23,0.0,b
r1q1r1k1/ppbn1ppp/2p5/2Pp4/P2B4/2N1P2P/5PP1/3R2K1 b - - 0 25,0.0,b
r1q1r1k1/pp1n1ppp/8/b1Pp4/P2B4/4PP1P/6P1/3R2K1 b - - 0 27,0.0,b
r3r1k1/pp3ppp/8/b1qp4/P7/3RPP1P/6P1/6K1 b - - 1 29,0.0,b
r3r1k1/ppb2ppp/8/3p4/P4P2/3RP2P/6PK/2q5 b - - 0 31,0.0,b
r5k1/ppb2ppp/8/3p4/P4P2/4q1PP/7K/8 b - - 0 33,0.0,b
r5k1/pp3ppp/1b6/3p4/P4P2/5KPP/3q4/8 b - - 4 35,0.0,b
r3r1k1/pp3ppp/2pqbn2/4n3/3N4/1P2P2P/P4PP1/1BRQ1RK1 w - - 3 17,1.0,w
r3r1k1/pp3ppp/2p1qnn1/8/5P2/1P2P2P/P5P1/1BRQ1RK1 w - - 1 19,1.0,w
r3rk2/pp3pp1/2p1qnp1/8/5P2/1PR1P2P/P5P1/3Q1RK1 w - - 0 21,1.0,w
r2r1k2/pp3pp1/2p1qn2/5p2/4P3/1PR4P/P5P1/3Q1RK1 w - - 1 23,1.0,w
r2r1k2/pp3pp1/2pq1n2/8/4p3/1PR4P/P4KP1/4QR2 w - - 2 25,1.0,w
r4k2/pp1r1pp1/2p2n2/8/3qp3/1PR4P/P3K1P1/2Q2R2 w - - 6 27,1.0,w
r4k2/pp1r1pp1/2p5/3n4/4pR2/1PQ4P/P3K1P1/8 w - - 1 29,1.0,w
r5k1/pp1r1pp1/2p5/2Q5/4Rn2/1P5P/P3K1P1/8 w - - 1 31,1.0,w
4r1k1/pp3pp1/2p5/2Q5/5R2/1P1r1K1P/P5P1/8 w - - 3 33,1.0,w
6k1/Qp3pp1/2p3r1/8/5RK1/1P1r3P/P5P1/8 w - - 1 35,1.0,w
6k1/Qp4p1/2p3r1/3r1p2/4KR2/1P5P/P5P1/8 w - f6 0 37,1.0,w
6k1/Qp1r2p1/2p3r1/5p2/5R2/1P5P/P4KP1/8 w - - 4 39,1.0,w
6k1/Qp4p1/2p2R2/8/8/1P5P/P2r1KP1/8 w - - 1 41,1.0,w
Q2r2k1/1p4p1/2p2R2/8/8/1P2K2P/P5P1/8 w - - 5 43,1.0,w
3Q4/1p4pk/4R3/2p5/8/1P2K2P/P5P1/8 w - - 0 45,1.0,w
6k1/1p4p1/4R3/8/2p5/PP1QK2P/6P1/8 w - - 0 47,1.0,w
7k/6p1/1p2R1Q1/8/2P5/P3K2P/6P1/8 w - - 0 49,1.0,w
5k2/p1rr1ppp/1p3n2/1P2P3/5P1n/R5NP/4b1P1/R5K1 w - - 0 40,0.5,w
8/p1rrkppp/1p6/1P1nP3/5P1n/3R3P/4N1P1/R5K1 w - - 3 42,0.5,w
8/p2rkppp/1p6/1P2P3/1n3P1n/7P/4NKP1/R7 w - - 0 44,0.5,w
8/p3kppp/1p4n1/1P1rP3/1n3P2/6PP/4NK2/6R1 w - - 1 46,0.5,w
8/p3kppp/1p4n1/1P1rP3/5nP1/4K2P/4N3/6R1 w - - 0 48,0.5,w
8/p2k1ppp/1p6/1P1rP3/5KP1/7P/8/6R1 w - - 1 50,0.5,w
8/p2k1ppp/1p6/r3P3/5KPP/8/8/R7 w - - 2 52,0.5,w
8/p3kppp/1p6/r3P1P1/5K1P/8/8/3R4 w - - 1 54,0.5,w
8/p4ppp/4k3/rp2P1P1/3R3P/5K2/8/8 w - - 2 56,0.5,w
8/p4ppp/8/1p2k1P1/7P/r7/3R1K2/8 w - - 0 58,0.5,w
8/p4pp1/3k2p1/1p6/7P/r7/2R2K2/8 w - - 2 60,0.5,w
8/p4pp1/2k3p1/1p6/7P/r7/1R3K2/8 w - - 6 62,0.5,w
8/p4pp1/4k1p1/1p6/7P/r7/3R1K2/8 w - - 10 64,0.5,w
8/p4pp1/4k1p1/1R6/7r/8/5K2/8 w - - 0 66,0.5,w
8/4kpp1/R5p1/8/7r/8/5K2/8 w - - 1 68,0.5,w
8/R4ppr/4k1p1/8/8/6K1/8/8 w - - 5 70,0.5,w
7r/3k1pp1/R5p1/8/8/5K2/8/8 w - - 9 72,0.5,w
7r/3k1pp1/6p1/8/8/5K2/8/R7 w - - 13 74,0.5,w
5r2/5pp1/2k3p1/8/8/6K1/8/3R4 w - - 17 76,0.5,w
1r6/5pp1/6p1/3k4/8/6K1/2R5/8 w - - 21 78,0.5,w
1r6/3k1pp1/6p1/8/8/6K1/4R3/8 w - - 25 80,0.5,w
7r/3k1pp1/6p1/8/8/R5K1/8/8 w - - 29 82,0.5,w
7r/4kpp1/6p1/8/8/6K1/8/R7 w - - 33 84,0.5,w
2r5/4kpp1/6p1/8/8/6K1/8/R7 w - - 37 86,0.5,w
5k2/3R1pp1/6p1/8/8/2r3K1/8/8 w - - 41 88,0.5,w
5k2/R4pp1/6p1/8/7K/2r5/8/8 w - - 45 90,0.5,w
R7/4kpp1/6p1/2r3K1/8/8/8/8 w - - 49 92,0.5,w
R7/3k1pp1/8/2r3p1/8/5K2/8/8 w - - 2 94,0.5,w
8/3k1pp1/8/8/6p1/2r5/R5K1/8 w - - 0 96,0.5,w
8/5pp1/2k5/8/R5p1/6K1/2r5/8 w - - 4 98,0.5,w
8/6R1/2k5/5p2/8/6K1/1r6/8 w - - 1 100,0.5,w
8/8/6R1/3k1p2/5K2/8/5r2/8 w - - 5 102,0.5,w
8/8/R7/6K1/4kp2/8/5r2/8 w - - 0 104,0.5,w
8/8/8/4k3/R5K1/5p2/5r2/8 w - - 0 106,0.5,w
8/8/8/8/3k2K1/5p2/6r1/R7 w - - 4 108,0.5,w
8/5r2/8/8/3k4/5K2/8/2R5 w - - 3 110,0.5,w
8/4r3/8/8/4k3/8/4K3/3R4 w - - 7 112,0.5,w
8/5r2/8/4k3/8/8/4K3/3R4 w - - 11 114,0.5,w
8/6r1/5k2/8/8/8/4K3/6R1 w - - 15 116,0.5,w
8/8/8/4k3/8/8/3K2r1/5R2 w - - 19 118,0.5,w
r1bq1rk1/ppb2ppp/n1p2n2/2Ppp3/1P6/3PP3/P1Q1BPPP/RNB2RK1 w - - 1 9,0.0,w
r2qr1k1/ppb2ppp/n1p2n2/2Pppb2/1P6/B2PP3/P1QNBPPP/R4RK1 w - - 5 11,0.0,w
rbq1r1k1/pp3ppp/n1p2n2/2Pppb2/1P6/B2PP3/P2NBPPP/R1Q1R1K1 w - - 9 13,0.0,w
rbq1r1k1/ppn2ppp/2p2n2/2P1pb2/1P1p4/3PPN2/PB2BPPP/R1Q1R1K1 w - - 0 15,0.0,w
rbq1r1k1/ppn2ppp/2p2n2/2P1p3/1P1pP3/3P1b1P/PB2BPP1/R1Q1R1K1 w - - 0 17,0.0,w
rbq1r1k1/pp3ppp/2p1n3/2P1p3/1P1pP1n1/3P3P/PB3PP1/R1Q1R1K1 w - - 0 19,0.0,w
rbq3k1/pp1r1ppp/2p1n3/2P1p3/1P1pP1P1/3P2P1/PB3P2/R1Q1R1K1 w - - 1 21,0.0,w
rbq2k2/ppr2ppp/2p1n3/2P1p3/1P1pP1P1/3P2P1/PB3PK1/R1Q4R w - - 5 23,0.0,w
rb3k2/ppr2ppR/2p5/2P1p3/1P1pPPq1/3P4/PB3PK1/R1Q5 w - - 0 25,0.0,w
rb3k2/ppr2pp1/2p5/2P1p2R/1P1pP1q1/3P4/PB3P2/R1Q2K2 w - - 2 27,0.0,w
rb5R/ppr1kpp1/2p5/2P1p1q1/1P1pP3/3P4/PB3P2/R2Q1K2 w - - 6 29,0.0,w
rb6/pprk1pp1/2p4q/2P1p3/1P1pP3/3P2R1/PB3P2/R2Q1K2 w - - 10 31,0.0,w
rbr5/pp2kpp1/2p4q/2P1p3/1P1pP3/3P2R1/PB3P2/1R1Q2K1 w - - 14 33,0.0,w
rb5r/pp2kppq/2p5/2P1p3/1P1pP3/3P1QR1/PB3P2/R5K1 w - - 18 35,0.0,w
rb5r/pp2kpp1/2p5/2P1p3/1P1pP3/3P1qR1/PB2KP2/R7 w - - 0 37,0.0,w
rb6/pp2kp1r/2p3p1/2P1p3/1P1pP3/3P1KR1/PB3P2/6R1 w - - 0 39,0.0,w
r7/ppb1kp2/2p3p1/2P1p3/1P1pP3/3P2R1/PB1K1P1r/6R1 w - - 4 41,0.0,w
7r/ppb1kp2/2p3p1/2P1p3/1P1pP3/3P3R/PB1K1r2/6R1 w - - 0 43,0.0,w
8/ppb1kp2/2p3p1/2P1p3/1P1pP3/3r4/PB3K2/6R1 w - - 0 45,0.0,w
8/ppb1k3/2p2pp1/2P1p1B1/1P1pP3/2r5/P4K2/6R1 w - - 0 47,0.0,w
8/ppb1k3/2p2pp1/2P1p3/1P1pP3/8/r2BK3/6R1 w - - 0 49,0.0,w
8/ppb2k2/2p5/2P1pp2/1P1pP3/8/r2BK3/6R1 b - - 0 51,0.0,b
5R2/ppb5/2p1k3/2P1p3/1P1pp3/8/r2BK3/8 b - - 3 53,0.0,b
8/ppb5/2p1k3/2P1p3/1P1p4/4pK2/3r4/5R2 b - - 1 55,0.0,b
8/ppb5/2p5/2Pkp3/1P1p2K1/8/3rp3/4R3 b - - 1 57,0.0,b
8/ppb5/2p5/2Pkp3/1P6/3p1K2/4R3/3r4 b - - 0 59,0.0,b
8/ppb5/2p5/1PPkp3/3r4/8/4K3/8 b - - 0 61,0.0,b
8/ppb5/2k5/1p2p3/3r4/8/5K2/8 b - - 1 63,0.0,b
8/ppb5/2k5/4p3/3r4/1p6/4K3/8 b - - 1 65,0.0,b
8/ppb5/2k5/4p3/3r4/8/5K2/1q6 b - - 1 67,0.0,b
8/1pb5/p1k5/8/3rp3/8/5K2/1q6 b - - 1 69,0.0,b
8/1p6/p7/2k5/3rpb2/8/5K2/1q6 w - - 5 73,0.0,w
rnbqkb1r/pp3ppp/2p2n2/3pp3/2P5/3PP3/PPQ1BPPP/RNB1K2R b KQkq - 0 5,0.0,b
rn1qk2r/pp3ppp/2p1bn2/3pp3/1bP5/1Q1PP3/PP1NBPPP/R1B1K2R b KQkq - 4 7,0.0,b
rn5r/pp1k1ppp/1qp1bn2/3Pp3/1b6/1Q1PP3/PP1NBPPP/R1BK3R b - - 0 9,0.0,b
r6r/pp1k1ppp/1qn1bn2/3pp3/1b6/1Q1PPN2/PP1BBPPP/R2K3R b - - 3 11,0.0,b
r6r/pp1k1ppp/1qn1bn2/4p3/3p4/3PPN2/PP1QBPPP/R2K3R b - - 0 13,0.0,b
r6r/pp1k1ppp/2n1bn2/4p3/8/3PPN2/PP2B1PP/R2K3R b - - 0 15,0.0,b
r2r4/pp1k1ppp/2n2n2/3bp3/4P3/3P1N2/PP2B1PP/R2K1R2 b - - 0 17,0.0,b
r2r4/pp1k1ppp/2n5/4p3/2B1b3/5N2/PP4PP/R2K1R2 b - - 1 19,0.0,b
r2r4/pp2kppp/2n5/4p3/2B5/5R2/PP4PP/R1K5 b - - 0 21,0.0,b
3r1r2/pp2kppp/2n5/4p3/2B5/4R3/PPK3PP/R7 b - - 4 23,0.0,b
3R1r2/ppk2ppp/2n5/4p3/2B5/4R3/PPK3PP/8 b - - 0 25,0.0,b
3k1r2/pp3ppp/8/4p3/2Bn4/8/PP1K2PP/4R3 b - - 3 27,0.0,b
3k3r/pp3ppp/2n5/4p3/4B3/8/PP1K2PP/4R3 w - - 7 30,0.0,w
2k4r/p4ppp/2p5/4R3/8/8/PP1K2PP/8 w - - 1 32,0.0,w
2kr4/p4p1p/2p3p1/8/6R1/8/PP1K2PP/8 w - - 2 34,0.0,w
3r4/pk3p1p/2p3p1/8/R7/4K3/PP4PP/8 w - - 6 36,0.0,w
8/pk3p1p/2p3p1/8/R7/8/PP1r1KPP/8 w - - 10 38,0.0,w
8/pk3p1p/2p5/6p1/5R2/6K1/Pr4PP/8 w - - 0 40,0.0,w
8/p6p/1kp5/6p1/8/6K1/P4rPP/8 w - - 0 42,0.0,w
8/p6p/2p5/2k5/6p1/5K2/P5PP/8 w - - 0 44,0.0,w
8/p6p/8/2p3K1/1k6/8/P5PP/8 w - - 0 46,0.0,w
8/p5Kp/8/8/1k6/2p5/P5PP/8 w - - 0 48,0.0,w
8/p6K/8/8/8/k7/2p3PP/8 w - - 0 50,0.0,w
8/p7/8/5K2/1k6/8/6PP/2q5 w - - 0 52,0.0,w
8/p7/4K3/8/1k6/7P/6q1/8 w - - 0 54,0.0,w
8/p7/3K4/8/1k5q/8/8/8 b - - 0 56,0.0,b
8/p7/5K2/8/1k2q3/8/8/8 b - - 4 58,0.0,b
8/p7/6K1/2k1q3/8/8/8/8 b - - 8 60,0.0,b
8/p5K1/3k4/1q6/8/8/8/8 b - - 12 62,0.0,b
8/p7/1q1k2K1/8/8/8/8/8 b - - 16 64,0.0,b
8/p4q2/8/4k3/8/8/8/8 w - - 0 67,0.0,w
5k2/p2r1ppp/1p2bn2/1P2P3/3r3n/5PNP/4B1P1/R3R1K1 b - - 0 36,0.0,b
5k2/p2r1ppp/1p2b3/1P2P3/3r1n1n/R4PNP/4B1P1/R5K1 b - - 4 38,0.0,b
3r1k2/R4ppp/1p2b3/1P1rP3/5n1n/5PNP/6P1/R4BK1 b - - 2 40,0.0,b
3r1k2/5ppp/1p6/1P1rPb2/R4n2/5P1P/6P1/R4BK1 b - - 1 42,0.0,b
3r1k2/5ppp/1p2b1n1/1P1r4/R7/5PPP/8/R4BK1 b - - 0 44,0.0,b
3r1k2/5ppp/1p2b1n1/1P6/R7/5PPP/6B1/3R2K1 b - - 0 46,0.0,b
5k2/5ppp/1p4n1/1P6/3R4/5PPb/8/3r1BK1 b - - 1 48,0.0,b
8/4kppp/1p4n1/1P3B2/3r4/5PP1/8/6K1 b - - 2 50,0.0,b
8/4kppp/1p4n1/1r6/4B3/5PP1/6K1/8 b - - 1 52,0.0,b
8/4k1pp/1p4p1/r7/8/5PP1/5K2/8 b - - 1 54,0.0,b
8/4k1pp/1p4p1/8/8/5PP1/r7/5K2 b - - 5 56,0.0,b
8/6pp/1p1k2p1/8/8/r4PP1/4K3/8 w - - 9 59,0.0,w
8/6pp/1p4p1/8/3k4/r4PP1/4K3/8 w - - 13 61,0.0,w
8/6pp/1p4p1/8/8/4kPP1/r7/4K3 w - - 17 63,0.0,w
8/6pp/1p4p1/8/6P1/5k2/r7/4K3 b - - 0 65,0.0,b
8/6pp/1p4p1/8/6k1/8/5r2/2K5 b - - 1 67,0.0,b
8/6pp/1p4p1/8/4k3/8/5r2/2K5 w - - 5 70,0.0,w
8/6pp/1p4p1/4k3/8/8/r7/4K3 w - - 9 72,0.0,w
8/6pp/1p6/4k3/6p1/8/r7/4K3 w - - 0 74,0.0,w
8/6pp/8/4k3/1p4p1/8/r7/4K3 w - - 0 76,0.0,w
8/6pp/8/8/1p2k1p1/8/r7/5K2 b - - 4 78,0.0,b
8/6pp/8/8/1p6/5kp1/r7/5K2 b - - 3 80,0.0,b
r3r1k1/p2b1ppp/1p1q1n2/2p1n3/3N4/1P2P2P/P1Q2PP1/1BRR2K1 w - - 0 19,0.0,w
r3r1k1/p4ppp/1pq2n2/2p1n3/8/1P2P1Nb/P1Q2PP1/1BRR2K1 w - - 0 21,0.0,w
2r1r1k1/p4ppp/1pq2n2/2p5/8/1P2PnNP/P1Q2P2/1BRR1K2 w - - 3 23,0.0,w
2r1r1k1/p4ppp/1p3n2/2p3Q1/7n/1P2P1NP/P4Pq1/1BRR1K2 w - - 7 25,0.0,w
3rr1k1/p4ppp/1p3n2/2p3Q1/7n/1P1KPqNP/P4P2/1BRR4 w - - 11 27,0.0,w
4r1k1/p4ppp/1p3n2/2p3Q1/7n/1PK1P1NP/P4P2/1B1q4 w - - 0 29,0.0,w
4r1k1/p4ppp/1p3n2/2p3Q1/7n/1P2P1NP/PKB2q2/8 w - - 0 31,0.0,w
4r1k1/p4ppn/1p6/2p5/7Q/1P2q1NP/PK6/8 w - - 0 33,0.0,w
4r1k1/p4ppn/1p6/2p2q2/7Q/1P5P/P7/2K5 w - - 0 35,0.0,w
6k1/p4ppn/1p6/2p3q1/2Q5/1P5P/P7/1K2r3 w - - 4 37,0.0,w
6k1/p4ppn/1p6/2p5/2Q5/1P5P/P1K4q/4r3 w - - 8 39,0.0,w
6k1/p4ppn/1p6/2p5/8/1PKr3P/P6q/8 w - - 0 41,0.0,w
6k1/p4pp1/1p3n2/2p5/8/1PK4P/q7/8 w - - 2 43,0.0,w
6k1/p4pp1/1p3n2/8/1PpK4/1q5P/8/8 w - - 2 45,0.0,w
6k1/p4pp1/1p3n2/1P6/3K3P/1q6/2p5/8 w - - 0 47,0.0,w
6k1/p4pp1/1p1K1n2/1q6/7P/8/8/2q5 w - - 0 49,0.0,w
6k1/5pp1/1p1K1n2/pq6/7P/8/8/2q5 w - - 0 51,0.0,w
6k1/4Kpp1/1p3n2/1q5P/8/p7/8/2q5 w - - 0 53,0.0,w
6k1/4Kpp1/1p6/1q5n/8/8/p7/2q5 w - - 0 55,0.0,w
r3r1k1/1p1b1ppp/p1pq1n2/4n3/3N4/1P2P2P/P1Q2PP1/1BR2RK1 w - - 0 18,1.0,w
r3r1k1/1p2qppp/p1p2n2/4nb2/8/1P2P2P/P1Q2PP1/1BRR2K1 w - - 0 20,1.0,w
2r1r1k1/1p2qppp/p1p2n2/6Q1/8/1P2Pn1P/P4PP1/1BRR2K1 w - - 3 22,1.0,w
r3r1k1/1p3ppp/p1p2n2/5BQ1/8/qP2PP1P/P4P2/2RR2K1 w - - 3 24,1.0,w
r3r2k/5ppp/p1p2n2/5BQ1/8/qP2PP1P/P4PK1/3R4 w - - 2 26,1.0,w
4r2k/r4ppp/p1p2nB1/2q5/7Q/1P2PP1P/P4PK1/3R4 w - - 6 28,1.0,w
4r2k/5rpp/p1p2n2/6q1/Q7/1P2PP1P/P4PK1/3R4 w - - 2 30,1.0,w
4r1k1/5rpp/p1p2n2/4q3/Q7/1P2PP1P/P4PK1/3R4 w - - 6 32,1.0,w
Q3n1k1/5rpp/2p5/4q3/8/1P2PP1P/P4PK1/3R4 w - - 1 34,1.0,w
Q3n1k1/5rpp/2p1q3/8/5P2/1P2P2P/P4P2/3R1K2 w - - 3 36,1.0,w
Q3n1k1/5rpp/2pR4/8/5P2/1P2P3/P4P2/4K2q w - - 2 38,1.0,w
Q3n1k1/4r1pp/2pR4/7q/5P2/1P2PP2/P3K3/8 w - - 1 40,1.0,w
Q3n1k1/3qr1pp/8/8/2R2P2/1P2PP2/P3K3/8 w - - 3 42,1.0,w
4n3/4rkpp/8/8/P1R2P2/4PP2/P3K3/8 w - - 1 44,1.0,w
8/4r1pp/2R2nk1/8/P4P2/4PP2/P4K2/8 w - - 5 46,1.0,w
8/r5pp/5nk1/P1R5/4PP2/5P2/P4K2/8 b - - 0 48,1.0,b
8/r2n1kpp/8/P4R2/4PP2/5P2/P4K2/8 b - - 4 50,1.0,b
8/r5pp/4kn2/P5R1/4PP2/5P2/P3K3/8 b - - 8 52,1.0,b
8/r4kpp/8/P3P1R1/5P2/8/P3K3/8 b - - 0 54,1.0,b
8/6pp/4k3/R7/5P2/8/P3K3/8 b - - 0 56,1.0,b
8/6pp/6k1/8/5P2/8/P3K2R/8 b - - 4 58,1.0,b
8/6p1/6k1/8/5P2/8/P3K3/7R b - - 2 60,1.0,b
8/6p1/6k1/8/5P2/8/P3K3/6R1 b - - 6 62,1.0,b
6k1/6p1/8/6R1/5P2/5K2/P7/8 b - - 10 64,1.0,b
6k1/6p1/8/6R1/5P2/5K2/P7/8 b - - 14 66,1.0,b
6k1/6p1/8/2R5/5P2/5K2/P7/8 b - - 18 68,1.0,b
8/2R2kp1/8/8/5P2/5K2/P7/8 b - - 22 70,1.0,b
8/2R2kp1/8/8/5P2/5K2/P7/8 b - - 26 72,1.0,b
8/2R3pk/8/5P2/8/6K1/P7/8 b - - 0 74,1.0,b
5k2/R5p1/8/5P2/8/P5K1/8/8 b - - 0 76,1.0,b
7k/R5p1/8/5P2/8/P5K1/8/8 b - - 4 78,1.0,b
5k2/1R4p1/8/5P2/8/P5K1/8/8 b - - 8 80,1.0,b
8/R5pk/5P2/8/8/P5K1/8/8 b - - 0 82,1.0,b
5Q2/R5p1/8/5k2/8/P5K1/8/8 b - - 0 84,1.0,b
8/3R4/5Q2/6p1/4k3/P5K1/8/8 b - - 1 86,1.0,b
8/3R4/8/8/6K1/P3kQ2/8/8 b - - 2 88,1.0,b
rn1q1rk1/ppb2ppp/2p2n2/2Pp4/1P2b3/4P3/PBQ1BPPP/RN3RK1 w - - 0 11,0.5,w
rn1qr1k1/ppb2ppp/2p2nb1/2Pp4/1P6/4P3/PB1NBPPP/R1Q2RK1 w - - 4 13,0.5,w
r2qr1k1/ppbn1ppp/2p2n2/2Pp4/1P2b3/4PN2/PB2BPPP/R1QR2K1 w - - 8 15,0.5,w
r1q1r1k1/ppbn1ppp/2p2nb1/2Pp2N1/1P6/4P2P/PB2BPP1/R1QR2K1 w - - 3 17,0.5,w
r1q1r1k1/ppb2ppp/2p2n2/2Pp4/1P2b3/4PN1P/P3BPP1/R1QR2K1 w - - 2 19,0.5,w
r1q1r1k1/ppb2ppp/2p2n2/2Pp4/1P2b3/4PN1P/P3BPP1/R1QR2K1 w - - 6 21,0.5,w
r1q1r1k1/ppb2ppp/2p2n2/2Pp4/1P2b3/4PN1P/P3BPP1/R1QR2K1 w - - 10 23,0.5,w
r4rk1/ppb1qppp/2p2nb1/2Pp1P2/PP1Bn3/3BP3/2Q3PP/RN3RK1 b - - 0 15,0.0,b
r4rk1/ppb1qppp/2p2n2/2Pp1P1b/PP1B4/3BP3/3Q2PP/R4RK1 b - - 0 17,0.0,b
r3r1k1/pp2qppp/2p2n2/2PpbP1b/PP1B4/3BP2P/3Q2P1/4RRK1 b - - 2 19,0.0,b
3rr1k1/pp3ppp/2p2n2/2PpqP1b/PP6/3BP1PP/3Q4/4RRK1 b - - 0 21,0.0,b
3rr1k1/pp3ppp/2p2n2/2Pp1P1b/PP6/3BP2q/7Q/4RR1K b - - 1 23,0.0,b
3rr1k1/pp3ppp/2p2n2/2Pp1P2/PP6/3BPq2/7Q/4R1K1 b - - 1 25,0.0,b
3r2k1/pp3ppp/2p2n2/2Pp1q2/PP6/4r3/4B2Q/5RK1 b - - 1 27,0.0,b
