fen,outcome,side_to_move
8/4R3/1k1K4/8/8/7P/4rP2/8 b - - 14 67,0.5,b
8/4R3/1k3K2/8/8/7P/4rP2/8 b - - 18 69,0.5,b
8/4R3/1k6/8/5K2/7P/6r1/8 b - - 3 71,0.5,b
6r1/4R3/8/1k3K2/8/7P/8/8 w - - 7 74,0.5,w
5r2/8/2k5/5K2/8/7P/8/4R3 w - - 11 76,0.5,w
8/7r/2k5/8/8/6KP/8/4R3 w - - 15 78,0.5,w
8/7r/4k3/8/8/6KP/8/3R4 w - - 19 80,0.5,w
8/7r/6k1/8/8/6KP/5R2/8 w - - 23 82,0.5,w
8/8/6k1/7r/8/6KP/5R2/8 w - - 27 84,0.5,w
8/8/8/5k2/8/6KP/8/8 w - - 0 86,0.5,w
8/6k1/8/8/7P/5K2/8/8 w - - 1 88,0.5,w
8/8/8/4k2P/6K1/8/8/8 w - - 1 90,0.5,w
8/4k3/6K1/7P/8/8/8/8 w - - 5 92,0.5,w
8/7P/2k3K1/8/8/8/8/8 w - - 1 94,0.5,w
8/8/2k3K1/4Q3/8/8/8/8 w - - 3 96,0.5,w
8/1k6/6K1/2Q5/8/8/8/8 w - - 7 98,0.5,w
8/8/6K1/k7/2Q5/8/8/8 w - - 11 100,0.5,w
8/k7/6K1/8/1Q6/8/8/8 w - - 15 102,0.5,w
8/k7/8/1Q4K1/8/8/8/8 w - - 19 104,0.5,w
8/1k6/8/6K1/8/8/8/2Q5 w - - 23 106,0.5,w
8/8/6K1/k7/2Q5/8/8/8 w - - 27 108,0.5,w
r1bq1rk1/ppp1ppbp/2np1np1/8/PP6/5NP1/1BPPPPBP/R2QK2R w KQ - 2 7,0.0,w
r2q1rk1/ppp1ppbp/2bp1np1/8/P7/5NP1/1BPPPPBP/R2QK2R w KQ - 0 9,0.0,w
r2qr1k1/ppp1ppbp/2bp2p1/8/P3n3/2B2NP1/2PPPPBP/R2Q1K1R w - - 4 11,0.0,w
r2qr1k1/pppbppbp/6p1/3pN3/P2Bn3/6P1/2PPPPBP/R2Q1K1R w - - 2 13,0.0,w
r1q1r1k1/ppp1ppbp/6p1/3pNb2/P2Bn3/4P1P1/2PP1PBP/1R1Q1K1R w - - 3 15,0.0,w
r1q1r1k1/ppp1ppbp/6p1/3pN3/P2Bn1b1/4P3/2PPKPBP/1R1Q3R w - - 0 17,0.0,w
r3r1k1/ppp1ppbp/6p1/3p4/P2B2q1/4PB2/2PPKn1P/1R1Q3R w - - 0 19,0.0,w
r3r1k1/ppp1pp1p/6p1/3p4/P2b3q/4PB2/2PP3P/1R1Q1K1R w - - 0 21,0.0,w
r3r1k1/pR2pp1p/2p3p1/3p4/P2q4/5B2/2PP3P/3Q1K1R w - - 0 23,0.0,w
1r4k1/p3pp1p/2p3p1/3p4/P2q4/5B2/2PP3P/3Q1K1R w - - 0 25,0.0,w
6k1/p3pp1p/2p3p1/3p4/P4q2/2P2B2/1r1P3P/3Q1KR1 w - - 3 27,0.0,w
6k1/p3p2p/2p3p1/P2p4/5q2/2P2B2/3r3P/3Q1K2 w - - 0 29,0.0,w
6k1/p3p2p/2p3p1/P2p4/8/2P1q3/3rB2P/5K2 b - - 1 31,0.0,b
r4rk1/ppn2ppp/5Q2/8/2P3b1/2N5/PP3PPP/3R1BK1 w - - 1 19,1.0,w
r4rk1/ppn2ppp/8/8/2P2Q2/2NB4/PPb2PPP/6K1 w - - 2 21,1.0,w
r1r5/ppn2ppk/8/8/2P2Q2/2N5/PP3PPP/6K1 w - - 0 23,1.0,w
r3r3/ppQ3pk/8/8/2P5/2N5/PP3PPP/6K1 w - - 1 25,1.0,w
7r/ppQ3pk/8/8/2P5/2N5/PP3PPP/4K3 w - - 1 27,1.0,w
4r3/pQ4p1/6k1/8/2P5/2N5/PP3PPP/5K2 w - - 3 29,1.0,w
8/4Q1p1/7k/8/2P5/2N5/PP3PPP/5K2 w - - 1 31,1.0,w
8/5Qp1/7k/3N4/2P5/8/PP3PPP/5K2 w - - 5 33,1.0,w
8/5Qp1/2N4k/8/2P5/8/PP3PPP/5K2 w - - 9 35,1.0,w
8/4NQp1/8/8/2P4k/P7/1P3PPP/5K2 w - - 1 37,1.0,w
8/4N1p1/7k/5Q2/2P5/P7/1P3PPP/5K2 w - - 5 39,1.0,w
r1bq1rk1/1pp2pbp/3p1np1/pPn5/P3p3/R2P1NP1/1BP1PPBP/3Q1RK1 w - - 0 11,0.0,w
r2q1rk1/1pp2p1p/3p1bp1/pPn5/P3P1b1/R4NP1/2P1PPBP/3Q1RK1 w - - 0 13,0.0,w
r2q1rk1/1pp2p1p/4nbp1/pP2p3/P5b1/2R2NP1/2P1PPBP/3Q1RK1 w - - 2 15,0.0,w
r4rk1/1pp2p1p/4nbp1/pP2Rb2/P7/5NP1/2P1PPBP/3q1RK1 w - - 0 17,0.0,w
r4rk1/1pp2p1p/4n1p1/pP2N3/P7/6P1/2b1PPBP/3R2K1 w - - 0 19,0.0,w
rr4k1/1pp2p1p/6p1/pP1BN3/P2n4/6P1/2b1PP1P/R5K1 w - - 4 21,0.0,w
rr3k2/1pp4p/6B1/pP2N3/P7/6P1/2b1nP1P/R5K1 w - - 0 23,0.0,w
rr3k2/1pp4p/6b1/pP2N3/P7/6P1/7P/R4K2 b - - 0 25,0.0,b
r3rk2/1pp4p/8/pP6/P1N5/3b2P1/7P/R5K1 b - - 4 27,0.0,b
r4k2/1pp4p/8/pP6/P1b1r3/6P1/5K1P/2R5 b - - 3 29,0.0,b
4rk2/1pp4p/8/pP6/P1r5/6P1/7P/5K2 b - - 1 31,0.0,b
4rk2/1pp4p/8/pP6/8/5KP1/r6P/8 b - - 3 33,0.0,b
4r3/1pp2k1p/8/pP4K1/8/6P1/7r/8 b - - 3 35,0.0,b
4r3/1pp2k1p/8/pr6/5K2/6P1/8/8 b - - 1 37,0.0,b
4r3/1pp4p/5k2/p5P1/5K2/1r6/8/8 b - - 0 39,0.0,b
4r3/1pp4p/6k1/6P1/p4K2/1r6/8/8 b - - 1 41,0.0,b
7k/2p3bn/1p1p2pp/pPnPp3/P3Pr1q/3P1P2/6BP/3QRR1K w - - 0 37,0.0,w
7k/2p2rbn/1p1p3p/pPnPp1p1/P3P2q/3P1P2/3Q2BP/R4R1K w - - 0 39,0.0,w
7k/2p2rb1/1p1p1n1p/pPnPp1pq/P3P3/3P1P2/3Q2BP/2R2RK1 w - - 4 41,0.0,w
7k/2p2rb1/1p3n1p/pPnPp1pq/P4p2/3P4/3Q2BP/2R2RK1 w - - 0 43,0.0,w
7k/2p2rb1/1p5p/pPnnp2q/P4pp1/3P4/3Q3P/2RB1RK1 w - - 0 45,0.0,w
7k/2p2rb1/1p5p/pP1np3/n4pq1/3P4/3Q3P/2R2R1K w - - 0 47,0.0,w
7k/2p2rb1/1p5p/pP1np3/n7/3P1p2/5QqP/2R2R1K w - - 2 49,0.0,w
7k/2p2rb1/1p5p/pP2p3/n7/3Pn3/6KP/2R2R2 w - - 1 51,0.0,w
7k/2p2rb1/1p5p/pP2p3/n7/3P4/7K/2R5 b - - 0 53,0.0,b
7k/2p2rb1/1p5p/pP2p3/8/2Rn2K1/8/8 b - - 1 55,0.0,b
7k/2p2r2/1p5p/pP6/8/2bnp3/7K/8 w - - 0 58,0.0,w
7k/2p2r2/1p5p/pP6/8/2bn4/6K1/4q3 w - - 0 60,0.0,w
7k/2p2r2/1p5p/pP6/6K1/2bn4/8/4q3 w - - 4 62,0.0,w
7k/2p2r2/1p5K/1P6/p7/2b5/1n6/4q3 w - - 0 64,0.0,w
7k/2p5/1p6/1P5K/p7/2b5/1n6/4q1r1 w - - 4 66,0.0,w
rnbqkb1r/pp1p1ppp/2p2n2/8/2P1p3/4P3/PPQPBPPP/RNB1K2R w KQkq - 0 5,0.0,w
rnb1kb1r/pp1p1ppp/2p2n2/4q3/2P1p3/2N1P3/PPQPBPPP/R1B2RK1 w kq - 4 7,0.0,w
r1b1k2r/pp1p1ppp/n1pb1n2/4q3/2P1P3/2N1P3/PPQPB1PP/R1B2RK1 w kq - 1 9,0.0,w
r1b1k2r/pp1p1ppp/n1p2n2/8/2PPP3/2N1P1b1/PPQ1BKPq/R1B2R2 w kq - 2 11,0.0,w
r3kr2/pp3ppp/n1p2n2/3p4/2PPP1b1/2N1PKb1/PPQ1B1Pq/R1B4R b kq - 2 13,0.0,b
r1bq1rk1/1ppn1pbp/3p1np1/pP2p3/P7/3P1NP1/1BPKPPBP/R2Q3R b - - 2 9,0.0,b
r1b1qrk1/1pp2pbp/1n1p1np1/pP2p3/P7/3P1NP1/1BP1PPBP/R1K1Q2R b - - 6 11,0.0,b
r3qrk1/1pp2p1p/1n1p1npb/pP2p3/P5b1/3P1NP1/2P1PPBP/RKB1Q2R b - - 10 13,0.0,b
r3qrk1/1pp2p2/1n1p1npp/pP2p3/P5b1/3P2P1/2PNPPBP/R1K1Q2R b - - 1 15,0.0,b
4qrk1/rpp2p2/1n1p2pp/pP2p2n/P3N1b1/3P2P1/2PQPPBP/R1K4R b - - 5 17,0.0,b
4qr2/rpp2p1k/1n1p2pp/pP2pb1n/P7/3P2P1/2PQPPBP/R1KN3R b - - 9 19,0.0,b
4qr2/rpp2p1k/1n1p1npp/pP3b2/P3p3/2QPN1P1/2P1PPBP/R1K4R b - - 1 21,0.0,b
4qr2/rpp2p1k/3p2pp/pP1n1b2/P3p3/3P2P1/2P1PPBP/R1K1Q2R b - - 1 23,0.0,b
4qr2/rpp2p1k/1P1p2pp/p2B1b2/P7/6P1/2P1pP1P/R1K1Q2R b - - 0 25,0.0,b
5r2/rp3p1k/1p1p2pp/p2B1b2/q7/6P1/2P1QP1P/1RK4R b - - 0 27,0.0,b
5r2/rB3p1k/1p1p2pp/p1q2b2/8/6P1/2PKQP1P/1R5R b - - 0 29,0.0,b
5r2/rB3p1k/1p1p2pp/p1q2b2/8/5KP1/4QP1P/1R5R b - - 3 31,0.0,b
5r2/rB3p1k/1p1p2pp/p4q2/7K/6P1/4QP1P/1R5R b - - 2 33,0.0,b
2rr2k1/pp3p1p/n4p2/8/2P1N3/8/PPR2PPP/5BK1 b - - 6 22,0.0,b
2rr2k1/pp3p1p/5p2/8/2P1N3/6R1/nP3PPP/5BK1 b - - 1 24,0.0,b
2rr1k2/pp3p1p/8/5pN1/2P5/R7/nP3PPP/5BK1 b - - 1 26,0.0,b
3r4/pp3pkN/2r5/5p2/2P5/8/RP3PPP/5BK1 b - - 0 28,0.0,b
8/Rp1r1p1k/2r5/5p2/2P5/8/1P2BPPP/6K1 b - - 2 30,0.0,b
8/1r3pk1/2r5/5p2/2P5/5P2/1P2B1PP/6K1 b - - 0 32,0.0,b
8/5pk1/2r5/8/2P2p2/5P1P/1r2B1P1/5K2 b - - 0 34,0.0,b
8/5pk1/r7/8/2P2p2/3B1P1P/1r4P1/6K1 b - - 4 36,0.0,b
8/5pk1/8/2P5/5p2/5P1P/3r2P1/r4BK1 b - - 0 38,0.0,b
8/2P2pk1/8/8/5p2/5P1P/3r2P1/2r2BK1 b - - 0 40,0.0,b
8/2r2pk1/8/8/5p2/3B1P1P/1r4P1/6K1 b - - 3 42,0.0,b
8/5pk1/8/8/2B2p2/5P1P/1r4PK/4r3 b - - 7 44,0.0,b
8/5pk1/8/8/5p2/3B1PPP/7K/2r1r3 b - - 0 46,0.0,b
8/5pk1/8/8/5P2/3r1PKP/8/4r3 b - - 1 48,0.0,b
8/5p2/5k2/8/5PKP/3r1P2/8/7r b - - 2 50,0.0,b
3r4/5p2/5k1K/8/5P1P/5P2/8/6r1 b - - 6 52,0.0,b
r3r1k1/1p1b1ppp/p1pq1n2/4n3/3N4/1P2P2P/P1Q2PP1/1BR2RK1 w - - 0 18,0.0,w
r3r1k1/1p2qppp/p1p2n2/4nb2/8/1P2P2P/P1Q2PP1/1BRR2K1 w - - 0 20,0.0,w
2r1r1k1/1p2qppp/p1p2n2/6Q1/8/1P2Pn1P/P4PP1/1BRR2K1 w - - 3 22,0.0,w
r3r1k1/1p3ppp/p1p2n2/5BQ1/8/qP2PP1P/P4P2/2RR2K1 w - - 3 24,0.0,w
r3r2k/5ppp/p1p2n2/5BQ1/8/qP2PP1P/P4PK1/3R4 w - - 2 26,0.0,w
4r2k/r4ppp/p1p2nB1/2q5/7Q/1P2PP1P/P4PK1/3R4 w - - 6 28,0.0,w
4r2k/5rpp/p1p2n2/6q1/Q7/1P2PP1P/P4PK1/3R4 w - - 2 30,0.0,w
4r1k1/5rpp/p1p2n2/4q3/Q7/1P2PP1P/P4PK1/3R4 w - - 6 32,0.0,w
Q4rk1/6pp/2p2n2/4q3/8/1P2PP1P/P4PK1/3R4 w - - 1 34,0.0,w
5rk1/6pp/2Q5/6q1/6n1/1P2PP1P/P4P1K/3R4 w - - 3 36,0.0,w
6k1/6pp/5r2/8/6P1/1P2PP2/P4P1K/3R4 w - - 0 38,0.0,w
3R4/5kpp/4r3/8/6P1/1P2PP2/P4PK1/8 w - - 4 40,0.0,w
8/3R2pp/r5k1/8/6P1/1P2PPK1/P4P2/8 w - - 8 42,0.0,w
8/6pp/2r2k2/8/5KP1/1P2PP2/P2R1P2/8 w - - 12 44,0.0,w
8/6pp/r5k1/6P1/6K1/1P2PP2/P2R1P2/8 w - - 3 46,0.0,w
8/5kpp/2R5/r5P1/6K1/1P2PP2/P4P2/8 w - - 7 48,0.0,w
2R5/4k1pp/8/r5P1/6K1/1P2PP2/P4P2/8 w - - 11 50,0.0,w
2R5/4k1pp/8/6P1/1P6/4PPK1/1r3P2/8 w - - 2 52,0.0,w
5k2/1R4pp/8/6P1/1P6/1r2PPK1/5P2/8 w - - 6 54,0.0,w
8/6kp/8/6P1/1r2P3/5PK1/5P2/8 w - - 0 56,0.0,w
8/7p/8/4PkP1/1r3P2/6K1/5P2/8 w - - 1 58,0.0,w
1r5R/8/8/4Pk2/5P2/6K1/5P2/8 b - - 0 60,0.0,b
2r5/8/4P3/5k2/5P2/5K2/5P2/8 b - - 0 62,0.0,b
2r5/8/8/5k2/8/4K3/5P2/8 b - - 1 64,0.0,b
2r5/8/8/8/5k2/3K4/5P2/8 b - - 5 66,0.0,b
4r3/8/8/8/2K5/5k2/5P2/8 b - - 9 68,0.0,b
3r4/8/8/8/2K5/8/5k2/8 b - - 1 70,0.0,b
3r4/8/2K5/8/4k3/8/8/8 b - - 5 72,0.0,b
2r5/8/8/4k3/1K6/8/8/8 b - - 9 74,0.0,b
2r5/8/8/8/3k4/8/1K6/8 b - - 13 76,0.0,b
8/8/8/2r5/2k5/8/1K6/8 b - - 17 78,0.0,b
8/8/8/3r4/2k5/8/8/1K6 b - - 21 80,0.0,b
8/8/8/8/2k5/8/1K6/r7 b - - 25 82,0.0,b
3r4/8/8/8/2k5/8/8/1K6 b - - 29 84,0.0,b
8/8/8/8/2k5/8/r7/1K6 b - - 33 86,0.0,b
3r4/8/8/8/2k5/8/1K6/8 b - - 37 88,0.0,b
8/8/8/8/2k5/3r4/1K6/8 b - - 41 90,0.0,b
8/8/8/8/2k5/K7/3r4/8 b - - 45 92,0.0,b
r1bqkb1r/ppnn1ppp/2p1p3/8/2P5/2N5/PP1P1PPP/R1BQRBK1 b kq - 2 8,0.0,b
r1bqk2r/ppnn1ppp/2pbp3/8/2PP2Q1/2N5/PP3PPP/R1B1RBK1 b kq - 2 10,0.0,b
r1bq1k1r/ppnn1ppp/2p1p3/8/1bPP2Q1/2N1B3/PP2BPPP/R3R1K1 b - - 6 12,0.0,b
r1b2k1r/ppnn1ppp/2p1p3/5q2/1bPPN1Q1/4B3/PP2BPPP/RR4K1 b - - 10 14,0.0,b
r1b2k1r/ppnn2pp/2p1p3/5p2/1bPPN1B1/P3B3/1P3PPP/RR4K1 b - - 0 16,0.0,b
r1b2k1r/ppnn2pp/2pN4/b4p2/2PP4/P3B3/1P3PPP/RR4K1 b - - 1 18,0.0,b
r1b4r/ppnn2pp/2pN1k2/b7/2PP4/P3B3/1P3PPP/RR4K1 b - - 2 20,0.0,b
r1r5/ppnnk1pp/2p5/b5B1/2PP4/P7/1P3PPP/RR4K1 b - - 1 22,0.0,b
r1r5/ppn3pp/2p2k2/b2P4/2P5/P7/1P3PPP/RR4K1 b - - 0 24,0.0,b
r1r5/pp4pp/5k2/b2n4/8/P7/1P3PPP/R2R2K1 b - - 1 26,0.0,b
r7/ppr3pp/3R1k2/b7/5n2/P7/1P3PPP/R5K1 b - - 5 28,0.0,b
4r3/ppr3pp/3R4/b4k2/5n2/P5P1/1P3P1P/3R2K1 b - - 0 30,0.0,b
4r3/ppr3pp/3R4/b7/4k3/P4PP1/1P2n1KP/3R4 b - - 0 32,0.0,b
8/ppr3pp/3R4/b3Rk2/8/P4PP1/1P2n1KP/8 b - - 0 34,0.0,b
8/pp4pp/8/b3k3/8/P4PP1/1Pr1n1KP/2R5 b - - 3 36,0.0,b
8/pp4pp/8/b7/3k1P2/P5P1/1P4rP/2n5 w - - 1 39,0.0,w
5rk1/1pb2pp1/p1p1r3/P1Pp1B1n/1P1R1P2/4P3/5KRP/8 b - - 0 31,0.0,b
4r1k1/1pb1rpp1/p1p5/P1Pp1B1n/1P3P2/3RP3/5KRP/8 b - - 4 33,0.0,b
4r1k1/1p2rpp1/p1p5/P1Pp1B2/1P3n2/3R4/5K1P/6R1 b - - 1 35,0.0,b
4r1k1/1p3pp1/p1p5/P1Pp1B2/1P3n2/3R4/5K1P/4r1R1 b - - 5 37,0.0,b
6k1/1p3pp1/p1p5/P1Pp1B2/1P6/3nrK2/4r2P/6R1 w - - 1 40,0.0,w
6k1/1p3pp1/p1p5/P1Pp4/1P4K1/3r4/7r/6R1 w - - 0 42,0.0,w
6k1/1p3pp1/p1p5/P1Pp4/1P1r4/6K1/2r5/R7 w - - 4 44,0.0,w
6k1/1p3pp1/p7/PpPp4/3r4/6K1/8/2r5 w - - 0 46,0.0,w
6k1/1p3pp1/p7/P1rp4/1p1r4/5K2/8/8 w - - 0 48,0.0,w
6k1/1p3pp1/p7/P1rp4/3r4/8/1p6/4K3 w - - 0 50,0.0,w
6k1/1p3pp1/p7/P1rp4/8/3rK3/8/1q6 w - - 2 52,0.0,w
2r3k1/1p3pp1/p7/P2pK3/3r4/8/8/1q6 w - - 6 55,0.0,w
2r5/1p3Kpk/p7/P2p4/3r4/8/8/1q6 b - - 0 58,0.0,b
2r5/1p5k/p2K2p1/P2p1q2/3r4/8/8/8 b - - 3 60,0.0,b
8/1p2K2k/p1r3p1/P2p1q2/8/3r4/8/8 w - - 7 63,0.0,w
8/1p2K2k/p5p1/P2p1q2/2r5/r7/8/8 w - - 11 65,0.0,w
4K3/1p4k1/p5p1/P2p1q2/2r5/r7/8/8 b - - 15 67,0.0,b
4K3/1p4k1/p5p1/P2p1q2/2r5/5r2/8/8 b - - 19 70,0.0,b
8/1p4k1/p2K2p1/P2p1q2/2r5/4r3/8/8 b - - 23 72,0.0,b
rn1q1rk1/ppb2ppp/2p3b1/2Pp4/1P2n3/3BP3/PBQN1PPP/R4RK1 b - - 3 12,0.5,b
r2q1rk1/ppb2ppp/n1p5/2Pp4/1P2B3/4P3/PBQ2PPP/R4RK1 b - - 0 14,0.5,b
r4rk1/ppb2ppp/n1p2Q2/2P5/1P2p3/4P3/PB3PPP/R4RK1 b - - 0 16,0.5,b
r3r1k1/ppb2p1p/n1p2B2/2P5/1P2p3/4P3/P4PPP/R4RK1 b - - 0 18,0.5,b
r3r1k1/pp3p1p/2p5/b1P5/1n2p3/2B1P3/P4PPP/1R3RK1 b - - 3 20,0.5,b
r3r1k1/p4p1p/1Pp5/B7/4p3/4P3/n4PPP/1R3RK1 b - - 0 22,0.5,b
r3r1k1/5p1p/1Bp5/8/4p3/2n1P3/1R3PPP/5RK1 b - - 2 24,0.5,b
r5k1/5p1p/1Rp5/8/4p3/2n1P3/5PPP/2R3K1 b - - 0 26,0.5,b
r5k1/5p1p/2R5/8/4p3/4P3/5PPP/2n2K2 b - - 0 28,0.5,b
8/5pkp/8/8/4p3/4P3/5PPP/2R2K2 b - - 0 30,0.5,b
8/5pkp/2R5/8/4p3/4P1P1/5P1P/5K2 b - - 0 32,0.5,b
8/7p/2R2pk1/8/4p3/4P1P1/3K1P1P/8 b - - 3 34,0.5,b
8/7p/2R2pk1/8/4p3/4P1P1/3K1P1P/8 b - - 7 36,0.5,b
8/2R4p/5pk1/8/4p3/2K1P1P1/5P1P/8 b - - 11 38,0.5,b
8/1R5p/7k/5p2/4p3/2K1P1P1/5P1P/8 b - - 3 40,0.5,b
8/1R6/6kp/4Kp2/4p3/4P1P1/5P1P/8 b - - 1 42,0.5,b
8/8/1R3k2/5p1p/4pK2/4P1P1/5P1P/8 b - - 3 44,0.5,b
8/4k3/1R6/7p/4K3/4P1P1/5P1P/8 b - - 0 46,0.5,b
8/3k4/8/1R6/4K2P/4P3/5P1P/8 b - - 0 48,0.5,b
8/8/1k6/3R4/3K3P/4P3/5P1P/8 b - - 4 50,0.5,b
8/2k5/8/2K5/7P/4P3/5P1P/3R4 b - - 8 52,0.5,b
2k5/3R4/2K5/8/7P/4P3/5P1P/8 b - - 12 54,0.5,b
2k5/3R4/2K5/8/7P/4P3/5P1P/8 b - - 16 56,0.5,b
k7/3R4/2K5/8/7P/4P3/5P1P/8 b - - 20 58,0.5,b
r1r3k1/ppnR1p1p/5p2/8/2P5/2N5/PP3PPP/5BK1 w - - 1 20,0.0,w
1rr5/ppnR1pkp/5p2/8/2P1B3/2N5/PP3PPP/6K1 w - - 5 22,0.0,w
3r4/ppn2pkp/5p2/8/2P1B3/8/PP2NPPP/6K1 w - - 0 24,0.0,w
8/pBn2pkp/1r3p2/8/2P5/2N5/PP3PPP/6K1 w - - 1 26,0.0,w
1r6/p1n2pkp/5p2/8/2P1B3/2N5/P4PPP/6K1 w - - 2 28,0.0,w
4r3/p1n2pkp/5p2/5B2/2P3P1/2N5/P4P1P/6K1 w - - 3 30,0.0,w
8/p1n2pkp/5p2/8/2P3P1/2NB4/P4PKP/2r5 w - - 7 32,0.0,w
8/p4pkp/4np2/8/2P1N1P1/3B1K2/P4P1P/4r3 w - - 11 34,0.0,w
8/p4pkp/4np2/8/2P3P1/2NB4/P4PKP/4r3 w - - 15 36,0.0,w
8/p4p1k/4np2/1N6/2P3P1/8/P4PKP/r7 w - - 2 38,0.0,w
8/5p1k/4np2/1N6/2P3P1/8/3r1PKP/8 b - - 2 40,0.0,b
8/5p2/4npk1/3N4/2Pr2P1/8/5PKP/8 b - - 6 42,0.0,b
8/4Np2/4npk1/8/2r5/5K2/5P1P/8 b - - 1 44,0.0,b
8/5p2/4npk1/8/2r5/4NK2/5P1P/8 b - - 5 46,0.0,b
2r5/5p2/4np2/6k1/8/4NK2/5P1P/8 b - - 9 48,0.0,b
8/5p2/4np2/6k1/8/4NK2/5P1r/8 w - - 0 51,0.0,w
8/5p2/4npk1/7r/8/6K1/5P2/3N4 b - - 4 53,0.0,b
8/5p2/4npk1/5r2/8/8/4KP2/3N4 b - - 8 55,0.0,b
8/5p2/5pk1/2r3n1/8/8/5PK1/3N4 b - - 12 57,0.0,b
8/5p2/5pk1/6n1/4r3/8/2N2PK1/8 w - - 16 60,0.0,w
8/5p2/6k1/6n1/4rp2/8/2N2PK1/8 w - - 0 62,0.0,w
8/5p2/6k1/6n1/7r/5p2/5P2/N5K1 w - - 2 64,0.0,w
8/8/5pk1/6n1/7r/5N2/5P2/6K1 b - - 0 66,0.0,b
8/8/5pk1/8/7r/6K1/5P1n/8 b - - 3 68,0.0,b
7r/8/5p2/5k2/8/5P2/5K1n/8 b - - 2 70,0.0,b
8/8/5p2/5k2/8/5P1r/5K1n/8 b - - 6 72,0.0,b
8/8/5p2/5k2/7n/7r/3K4/8 b - - 3 74,0.0,b
8/8/5p2/8/3k3n/r7/4K3/8 w - - 7 77,0.0,w
8/8/8/8/3k1p1n/r7/8/4K3 w - - 0 79,0.0,w
8/8/8/8/7n/r3kpK1/8/8 w - - 2 81,0.0,w
8/8/8/6K1/8/r3k3/8/5q2 w - - 0 83,0.0,w
8/8/8/8/7K/4k3/r7/7q w - - 4 85,0.0,w
8/8/8/8/6K1/4k3/8/5r1q w - - 8 87,0.0,w
8/8/6K1/8/8/4k3/8/5r1q w - - 12 89,0.0,w
8/8/7K/8/8/4k3/6q1/7r w - - 16 91,0.0,w
8/p3kp2/3n1p1p/1p1P4/1P1K1PP1/P2B4/7P/8 w - - 0 35,1.0,w
8/p1k2p2/3n1p1p/1p1P4/1P3PP1/P2B4/2K4P/8 b - - 4 37,1.0,b
8/pk3p2/3n3p/1p1P1P2/1P3P2/P7/2K4P/5B2 b - - 0 39,1.0,b
8/pk3p2/7p/1p1P4/1P1n1P2/P7/3K2BP/8 b - - 3 41,1.0,b
8/p4p2/1k6/1p1P3p/1P1n1P1P/P7/3K2B1/8 b - - 0 43,1.0,b
8/5p2/3P4/kp5p/3n1P1P/P7/3K2B1/8 b - - 0 45,1.0,b
8/3P1p2/4n3/k6p/1P3P1P/8/3K2B1/8 b - - 0 47,1.0,b
3n4/3P1p2/8/5P1p/kP5P/2K5/6B1/8 b - - 2 49,1.0,b
8/3P1p2/8/1k2nP1p/1P5P/1K6/6B1/8 w - - 9 56,1.0,w
3Q4/5p2/8/1k2nP1p/1P5P/2K5/6B1/8 w - - 1 58,1.0,w
rnbqk1nr/pp3ppp/2pb4/3pp3/2P5/1P2P3/PB1P1PPP/R2QKBNR w KQkq - 0 5,1.0,w
rn1qk2r/pp3ppp/2pb1n2/3pNb2/2P5/1P2P3/PB1P1PPP/R2QKB1R w KQkq - 1 7,1.0,w
r2qk2r/pp1n1ppp/2p2n2/3pbb2/2P3P1/1P2PP2/PB1P3P/R2QKB1R w KQkq - 0 9,1.0,w
r2qk2r/pp3ppp/2p2n2/4nP2/2Pp4/1P2PP2/P2P3P/R2QKB1R w KQkq - 0 11,1.0,w
r2qk2r/pp3ppp/2p2n2/5P2/2P2Pn1/1P2p2B/P2P3P/R2QK2R w KQkq - 0 13,1.0,w
r3k2r/pp2qppp/2p2n2/5P2/2P2PB1/1P6/P2Q3P/R3K2R w KQkq - 1 15,1.0,w
3rk2r/pp3ppp/2p2n2/5P2/1qP2P2/1P6/PQ2B2P/R3K2R w KQk - 5 17,1.0,w
3rk2r/pp2qppp/2p2n2/5P2/2P2P2/1P3K2/PQ2B2P/R6R w k - 9 19,1.0,w
3r3r/pp1kqppp/5n2/2p2P2/2P2P2/1P3K2/P3B2P/RQ2R3 w - - 0 21,1.0,w
3r3r/pp1k1ppp/3q1n2/2p2P2/2P2P2/1P1B1K2/PQ5P/R3R3 w - - 4 23,1.0,w
4r3/pp1k1ppp/3q1n2/2p2P2/2P2P2/1P1B1K2/PQ5P/3R4 w - - 0 25,1.0,w
8/pp1krppp/5n2/2p2P2/2P2P2/1P3K2/PQ5P/3B4 w - - 1 27,1.0,w
8/Qp1r1ppp/2k2n2/2p2P2/2P2P2/1P3K2/P6P/3B4 w - - 1 29,1.0,w
8/3r1ppp/3k1n2/1Qp2P2/2P2P2/1P3K2/P6P/3B4 w - - 1 31,1.0,w
8/4kppp/3r1n2/2Q2P2/2P2P2/1P3K2/P6P/3B4 w - - 1 33,1.0,w
4n3/Q2rkppp/8/5P2/2P2P2/1P3K2/P1B4P/8 w - - 5 35,1.0,w
8/3r1ppp/3nkP2/2Q5/2P2P2/1P3K2/P1B4P/8 w - - 1 37,1.0,w
r3rnk1/pp1bbppp/2p5/3p1P1n/4P3/2P5/PPBN2PP/R1B2R1K w - - 1 17,0.5,w
r1b1r1k1/pp1nbppp/2p5/3pPP1n/8/2P3P1/PPBN3P/R1B2R1K w - - 1 19,0.5,w
r1b1r1k1/pp3ppp/2pb4/3pNP1n/8/2P3P1/PPB4P/R1B2R1K w - - 1 21,0.5,w
